750,-4.1151547
750,-4.1151547
751,-4.1398811
751,-4.1398811
752,-4.1651649
752,-4.1651649
753,-4.191
753,-4.191
754,-4.2173719
754,-4.2173719
755,-4.2443128
755,-4.2443128
756,-4.2718148
756,-4.2718148
757,-4.2998638
757,-4.2998638
758,-4.3284411
758,-4.3284411
759,-4.357523
759,-4.357523
760,-4.3870859
760,-4.3870859
761,-4.4171162
761,-4.4171162
762,-4.4476027
762,-4.4476027
763,-4.4784474
763,-4.4784474
764,-4.5096927
764,-4.5096927
765,-4.5412726
765,-4.5412726
766,-4.5731635
766,-4.5731635
767,-4.6053076
767,-4.6053076
768,-4.6377106
768,-4.6377106
769,-4.6703267
769,-4.6703267
770,-4.7031641
770,-4.7031641
771,-4.736196
771,-4.736196
772,-4.769433
772,-4.769433
773,-4.8028808
773,-4.8028808
774,-4.8365412
774,-4.8365412
775,-4.8704443
775,-4.8704443
776,-4.9045906
776,-4.9045906
777,-4.9390025
777,-4.9390025
778,-4.97366
778,-4.97366
779,-5.0086136
779,-5.0086136
780,-5.0438676
780,-5.0438676
781,-5.0794539
781,-5.0794539
782,-5.1153631
782,-5.1153631
783,-5.1516228
783,-5.1516228
784,-5.18822
784,-5.18822
785,-5.2251873
785,-5.2251873
786,-5.2625341
786,-5.2625341
787,-5.3002648
787,-5.3002648
788,-5.3383765
788,-5.3383765
789,-5.3768911
789,-5.3768911
790,-5.4158487
790,-5.4158487
791,-5.4552393
791,-5.4552393
792,-5.4951091
792,-5.4951091
793,-5.5354533
793,-5.5354533
794,-5.576323
794,-5.576323
795,-5.6177292
795,-5.6177292
796,-5.6596956
796,-5.6596956
797,-5.7022858
797,-5.7022858
798,-5.7455153
798,-5.7455153
799,-5.7894034
799,-5.7894034
800,-5.8339868
800,-5.8339868
801,-5.879312
801,-5.879312
802,-5.9253979
802,-5.9253979
803,-5.9722581
803,-5.9722581
804,-6.0198927
804,-6.0198927
805,-6.0683036
805,-6.0683036
806,-6.1175175
806,-6.1175175
807,-6.1674995
807,-6.1674995
808,-6.2182684
808,-6.2182684
809,-6.2697835
809,-6.2697835
810,-6.3220034
810,-6.3220034
811,-6.3749108
811,-6.3749108
812,-6.4284382
812,-6.4284382
813,-6.4825697
813,-6.4825697
814,-6.5372605
814,-6.5372605
815,-6.5925002
815,-6.5925002
816,-6.6481791
816,-6.6481791
817,-6.7043061
817,-6.7043061
818,-6.7608075
818,-6.7608075
819,-6.8176517
819,-6.8176517
820,-6.8747787
820,-6.8747787
821,-6.9321508
821,-6.9321508
